repair_id,parent_candidate_id,workflow_state,repair_decision,review_status,review_version,before_sha256,after_sha256,source_commit
hn_002_tuesday_repair,subway_arrival_door_001|dss_layer_avoid,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,85a32f5dc4382344297952147fe6fef3b8b22a15ed50cc90705278c01bd41701,68cdd360d955f74aa4c917b091a71928068e6b276fd57413095ccdc57cdeb764,b1e19c1
hn_003_tuesday_repair,subway_arrival_door_001|dss_event_timeline,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,33eaae38e48760cce0a9d58ca206cfe73d5f8d1f7013b9a4557dfd91f38ffe7f,5d6727325206f6226843aa3a7250f402f557645ff0923b557f29649ed2c913df,b1e19c1
fb_003_semantic_repair,robot_warehouse_pick_001|dss_event_timeline,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,4b5e7e2118972b8c800340bf1ccb61e2bd85e19549ad477c806515b13a228438,9df53f63f62082020f8defa57bd00f3a4a0f430698126e767ae365ebfc078076,b1e19c1
fb_011_semantic_repair,glass_drop_room_001|naive_rich,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,c77601bbb93bc716e5ded6d90cbd931e30143de666d509502d92de2a1bcbdb41,c3ddef31ee6071eebec38c765ef516cba9e25a2b24251bd7b5637e84fccc8c7e,b1e19c1
hn_002_semantic_repair,subway_arrival_door_001|dss_layer_avoid,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,68cdd360d955f74aa4c917b091a71928068e6b276fd57413095ccdc57cdeb764,bbf1900440b5d34f3e128310017d936e22c9a854993027e0b1f392ac73efd415,b1e19c1
hn_003_semantic_repair,subway_arrival_door_001|dss_event_timeline,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,5d6727325206f6226843aa3a7250f402f557645ff0923b557f29649ed2c913df,a33b80c350d4d9b91f37ac0b8293f23016670175e94def52e9ce18421c1e703f,b1e19c1
fb_004_transplant_v1,robot_warehouse_pick_001|naive,REVIEW_COMPLETED,REPAIR_REJECTED,NOT_REQUIRED,0,c64f5f8a93b8225cc165032376cc30328e6dabf0de9712d384e2d0ec378c36be,65e8287b36bea92de3cff2aa411e5cce60ec9f48b7e33147d6298a666572a3c5,b1e19c1
fb_004_transplant_v2,robot_warehouse_pick_001|naive,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,c64f5f8a93b8225cc165032376cc30328e6dabf0de9712d384e2d0ec378c36be,8a005ac152a326d483723582e89732dbad7edde50c0314814621c3403d800836,b1e19c1
fb_005_transplant_v1,subway_arrival_door_001|naive,REVIEW_COMPLETED,REPAIR_REJECTED,NOT_REQUIRED,0,757f55df30cacaae9c222bd5b2ee547b3841ca3098ad9ef9be63eaba9ff45db1,29956405f600760a071c699af399b638d09b830afb6c408e527b7644d281b97b,b1e19c1
fb_005_transplant_v2,subway_arrival_door_001|naive,REVIEW_PENDING,MANUAL_REVIEW,PENDING,0,757f55df30cacaae9c222bd5b2ee547b3841ca3098ad9ef9be63eaba9ff45db1,264c9ae21730dda35c2d1e14e972535f1533758ef3240525f5f184df08134249,b1e19c1
